,Time Relative (sec),Time Absolute (UTC),Time Absolute (Date_Time),Step,Ionizer_State,Pressure_(mBar),External_Pressure_(mBar),1_amu,2_amu_(Hydrogen),15_amu_(Methanol_/_CH3OH),18_amu_(Water),28_amu_(Nitrogen),29_amu_(Methanol_/_CH3OH),30_amu_(Methanol_/_CH3OH),31_amu_(Methanol_/_CH3OH),32_amu_(Oxygen),40_amu_(Argon),44_amu_(CO2),Periph:_Digital_In_0,Periph:_Digital_In_1,Periph:_Digital_In_13,Periph:_Digital_In_14,Periph:_Digital_In_15,Periph:_Digital_In_16,Periph:_Digital_In_17,Periph:_Digital_Out_2,Periph:_Digital_Out_3,Periph:_Digital_Out_4,Periph:_Digital_Out_5,Periph:_Digital_Out_6,Periph:_Digital_Out_7,Periph:_Digital_Out_8,Periph:_Digital_Out_9,Periph:_Digital_Out_10,Periph:_Digital_Out_11,Sig:_CO2_in_%,Sig:_N2_in_%,Sig:_H2_in_%,Sig:_H2O_in_%,Sig:_MeOH_in_%
1033,467.10699999999997,1604671713.461,2020/11/06_15:08:33.461,1,3,5.814002634e-06,7.401012226e-06,1.598526034e-10,1.767250409e-11,1.4248261420000002e-11,1.535568339e-09,4.4719818960000005e-08,3.5640770889999997e-10,2.08353057e-11,1.9278734419999998e-12,9.758575281e-09,6.336713931e-10,4.095470837e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07152469864,78.10021609,0.31003589859999997,17.04270849,0.6870806121999999
1034,467.55800000000005,1604671713.9120002,2020/11/06_15:08:33.912,1,3,5.823305401e-06,7.336055205e-06,1.534244121e-10,1.774257477e-11,1.3950096290000002e-11,1.5831282949999998e-09,4.478886595e-08,3.543572935e-10,2.0369600100000002e-11,8.741217927e-13,9.725461325e-09,6.43569642e-10,4.097626752e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07145853531,78.1073278,0.29849820190000004,16.96023732,0.6793383965
1035,468.009,1604671714.363,2020/11/06_15:08:34.363,1,3,5.802563464e-06,7.4351305560000005e-06,1.2752916780000002e-10,1.723624889e-11,1.48399678e-11,1.709330455e-09,4.5023544e-08,3.5789368689999997e-10,2.099095377e-11,1.30807832e-12,9.778065468000001e-09,6.358330529e-10,4.053292077e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07021471364,77.99376875,0.2507754705,16.93843063,0.6843105914000001
1036,468.46,1604671714.814,2020/11/06_15:08:34.814,1,3,5.8139016800000005e-06,7.418055702000001e-06,1.267745769e-10,1.768674963e-11,1.4435210839999999e-11,1.7249007780000002e-09,4.498349071e-08,3.4765615389999997e-10,2.1071764129999998e-11,1.040396285e-12,9.744114848e-09,6.37742692e-10,4.148922872e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07195445485,78.01452693,0.2505381836,16.89914451,0.666321261
1037,468.911,1604671715.265,2020/11/06_15:08:35.265,1,3,5.812055406000001e-06,7.322013971e-06,1.281652007e-10,1.748883677e-11,1.41501446e-11,1.690447782e-09,4.487989003e-08,3.534472159e-10,2.077475691e-11,1.1862499909999998e-12,9.752453067e-09,6.405860842e-10,4.0553269079999996e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0704794462,77.99888558,0.25313904719999997,16.94924989,0.6770319292
1038,469.36199999999997,1604671715.716,2020/11/06_15:08:35.716,1,3,5.808334208e-06,7.344493497000001e-06,1.278169237e-10,1.864026294e-11,1.4152017230000001e-11,1.607819544e-09,4.473255544e-08,3.583630892e-10,2.056075796e-11,8.704050934999999e-13,9.694346659e-09,6.426434940000001e-10,4.144163485e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07237549153,78.12289981,0.2557792643,16.93063285,0.6880050702
1039,469.81300000000005,1604671716.167,2020/11/06_15:08:36.167,1,3,5.829767815e-06,7.3925098150000005e-06,1.2820824960000001e-10,1.72090172e-11,1.373405122e-11,1.529094629e-09,4.505636042e-08,3.6237368660000004e-10,2.073275406e-11,1.133828057e-12,9.740514173000001e-09,6.446886913e-10,4.1005650260000003e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07124595772999999,78.28393232,0.2526576795,16.92382041,0.6914671855
1040,470.264,1604671716.6179998,2020/11/06_15:08:36.618,1,3,5.8257842279999985e-06,7.3276269179999995e-06,1.284583134e-10,1.7538377e-11,1.4594339629999998e-11,1.407353567e-09,4.491629468e-08,3.6823366580000005e-10,2.1440883790000002e-11,1.790079695e-12,9.759564712e-09,6.417663623e-10,4.044425905e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0705618244,78.36404405,0.2547158255,17.02720504,0.7084382884
1041,470.715,1604671717.069,2020/11/06_15:08:37.069,1,3,5.820258593e-06,7.305182407000001e-06,1.552116768e-10,1.786497339e-11,1.4229937539999999e-11,1.516967885e-09,4.497625739e-08,3.751584599e-10,2.003283303e-11,7.811003905e-13,9.689522962e-09,6.417259502e-10,4.141426091e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07208853107,78.28878886,0.3012692054,16.86625481,0.7140265894
1042,471.166,1604671717.52,2020/11/06_15:08:37.520,1,3,5.811675692000001e-06,7.316396022000001e-06,1.659851145e-10,1.759167118e-11,1.4467102859999999e-11,1.535443106e-09,4.483079863e-08,3.684460792e-10,2.0669663899999998e-11,1.2989336170000001e-12,9.736524476e-09,6.375257544e-10,4.0822491220000004e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07115704209,78.14385966,0.3199898065,16.97158261,0.705743059
1043,471.61699999999996,1604671717.971,2020/11/06_15:08:37.971,1,3,5.813752522999999e-06,7.3416877060000005e-06,1.5301292180000002e-10,1.7419921410000002e-11,1.398407085e-11,1.438661523e-09,4.4768949439999995e-08,3.5645350560000005e-10,2.084237297e-11,1.033803577e-12,9.752235464e-09,6.344583192000001e-10,3.996182552e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.06986697959,78.27148125,0.2979750755,17.05025302,0.6858990204000001
1044,472.06800000000004,1604671718.4220002,2020/11/06_15:08:38.422,1,3,5.8122404879999995e-06,7.361406915e-06,1.2782411240000001e-10,1.768951825e-11,1.4252979870000001e-11,1.589126941e-09,4.47380053e-08,3.591328068e-10,2.0582594659999998e-11,1.806309551e-12,9.7367856e-09,6.386830509e-10,4.133356851e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07215398056,78.09693866,0.2540159985,16.99702843,0.6908844405
1045,472.519,1604671718.873,2020/11/06_15:08:38.873,1,3,5.811636584e-06,7.3276269179999995e-06,1.28340949e-10,1.795046924e-11,1.426763915e-11,1.57447555e-09,4.4739753239999996e-08,3.549649186e-10,2.1110278460000002e-11,6.519126601e-13,9.752318064e-09,6.405155294999999e-10,4.0808152e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07123686893999999,78.10008005,0.25537403870000003,17.02416232,0.6825411178
1046,472.97,1604671719.324,2020/11/06_15:08:39.324,1,3,5.809038157000001e-06,7.282830666e-06,1.264334332e-10,1.694582495e-11,1.4018695060000001e-11,1.673544525e-09,4.473620407e-08,3.5370611989999996e-10,2.044139857e-11,1.1436011640000001e-12,9.668427836e-09,6.376556505e-10,4.128753936e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07206786041,78.08754313,0.2502700941,16.87634861,0.6795446234
1047,473.421,1604671719.775,2020/11/06_15:08:39.775,1,3,5.8122232079999995e-06,7.420899237000001e-06,1.27566957e-10,1.811810424e-11,1.3738368950000001e-11,1.640601099e-09,4.460520842e-08,3.5385991360000006e-10,2.096330227e-11,1.342119016e-12,9.632464604000001e-09,6.391458473999999e-10,4.134055945e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0724074448,78.12543443,0.2551654639,16.87113475,0.6829111964
1048,473.87199999999996,1604671720.226,2020/11/06_15:08:40.226,1,3,5.8076620920000004e-06,7.330443623e-06,1.272583844e-10,1.7652129759999998e-11,1.373782251e-11,1.6005076150000001e-09,4.471978698e-08,3.540342186e-10,2.0448589e-11,1.028623692e-12,9.674979928e-09,6.345160508e-10,4.023198788e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07033050074,78.17572974,0.25332153739999996,16.91306393,0.6804559351
1049,474.32300000000004,1604671720.677,2020/11/06_15:08:40.677,1,3,5.8072337199999996e-06,7.361406915e-06,1.273387923e-10,1.811682401e-11,1.4353327549999999e-11,1.558499441e-09,4.459250746e-08,3.646163649e-10,2.088021943e-11,7.733067658e-13,9.690174885e-09,6.363049532000001e-10,4.1557583760000005e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07282483847,78.14318973,0.2548940723,16.98090593,0.7020456567
1050,474.774,1604671721.1279998,2020/11/06_15:08:41.128,1,3,5.809157301e-06,7.378351256e-06,1.2752911229999998e-10,1.779255042e-11,1.3492808429999998e-11,1.3914345230000001e-09,4.459067071e-08,3.572435958e-10,2.0559165479999998e-11,9.574660943000001e-13,9.708724491e-09,6.358285565000001e-10,4.166837014e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07322328468,78.35860544,0.255371867,17.06101522,0.689301156
1051,475.225,1604671721.579,2020/11/06_15:08:41.579,1,3,5.823118954e-06,7.3276269179999995e-06,1.558007334e-10,1.8283121539999998e-11,1.41549784e-11,1.416907369e-09,4.489263006e-08,3.7323219510000006e-10,2.101907363e-11,1.532002715e-12,9.732018745999999e-09,6.364664906000001e-10,4.100830092e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07156390231000001,78.34247506,0.30379507829999997,16.983421,0.7153864025
1052,475.676,1604671722.03,2020/11/06_15:08:42.030,1,3,5.8167847779999996e-06,7.457966149e-06,1.5268139530000002e-10,1.7456598670000002e-11,1.388099878e-11,1.408760997e-09,4.4605179989999994e-08,3.565690521e-10,2.0163249540000002e-11,8.948807406999998e-13,9.595506612e-09,6.392668617000001e-10,4.081503885e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07179277888999999,78.45955596,0.29926908620000003,16.87829055,0.6886545027
1053,476.12699999999995,1604671722.481,2020/11/06_15:08:42.481,1,3,5.801076895e-06,7.361406915e-06,1.2465824209999998e-10,1.753011972e-11,1.477631385e-11,1.5078608359999998e-09,4.447430157e-08,3.5634264980000003e-10,2.07084714e-11,1.3572119769999999e-12,9.705455106e-09,6.388137241e-10,4.049322683e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07116272738,78.15906132,0.2498815831,17.05635016,0.6909820244
1054,476.57800000000003,1604671722.9320002,2020/11/06_15:08:42.932,1,3,5.8026435e-06,7.395341981e-06,1.273584155e-10,1.717494376e-11,1.3636411439999999e-11,1.492724166e-09,4.452516222e-08,3.536477222e-10,2.06271597e-11,1.192190444e-12,9.727401107e-09,6.379156092e-10,4.1108862839999996e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0721740577,78.17199031,0.2537545018,17.07821526,0.6831416719
1055,477.029,1604671723.383,2020/11/06_15:08:43.383,1,3,5.812433301e-06,7.378351256e-06,1.273682132e-10,1.765694708e-11,1.4228799559999999e-11,1.60925484e-09,4.466704695e-08,3.535793047e-10,2.0181864859999997e-11,1.5109393769999998e-12,9.664407052e-09,6.380700968e-10,4.066013498e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07114140704,78.15214017,0.2537447051,16.90942532,0.6814941143000001
1056,477.48,1604671723.8339999,2020/11/06_15:08:43.834,1,3,5.803107797e-06,7.420899237000001e-06,1.289056639e-10,1.817887334e-11,1.443159741e-11,1.649929082e-09,4.5010821739999996e-08,3.54214269e-10,2.1077313510000003e-11,7.018848934999999e-13,9.650639398999999e-09,6.383236162e-10,4.164166928e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07238395752,78.24041315,0.255670848,16.77529946,0.6786594245
1057,477.931,1604671724.285,2020/11/06_15:08:44.285,1,3,5.813419647999999e-06,7.386845937e-06,1.268359168e-10,1.766786543e-11,1.378023216e-11,1.61185354e-09,4.464343206e-08,3.5092900810000003e-10,2.076585605e-11,1.1802015530000002e-12,9.731943251e-09,6.402168795e-10,4.055599606e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07090313125,78.04910322,0.2526326963,17.01413642,0.6759807179
1058,478.38199999999995,1604671724.736,2020/11/06_15:08:44.736,1,3,5.81388349e-06,7.378351256e-06,1.2743658909999997e-10,1.8002854420000002e-11,1.3984839329999999e-11,1.570282571e-09,4.460521197e-08,3.5156788589999995e-10,2.110635104e-11,1.317431082e-12,9.671536460999999e-09,6.330093671000001e-10,4.05385378e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07105293487,78.18069897,0.2549154425,16.95154999,0.6800163746
1059,478.833,1604671725.187,2020/11/06_15:08:45.187,1,3,5.8173422989999996e-06,7.361406915e-06,1.271631134e-10,1.744539582e-11,1.3599905059999998e-11,1.60522573e-09,4.468882864e-08,3.5560390739999994e-10,2.044054509e-11,1.065122166e-12,9.75626957e-09,6.370335924999999e-10,4.1177634220000004e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07190859845,78.04020543,0.2525301761,17.03739625,0.6822968736
1060,479.284,1604671725.6379998,2020/11/06_15:08:45.638,1,3,5.820037131e-06,7.319207725e-06,1.269042094e-10,1.81304468e-11,1.432178161e-11,1.462196142e-09,4.471253234e-08,3.688622185e-10,2.103344755e-11,1.05533323e-12,9.678268853e-09,6.377184891e-10,4.157223871e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07282822083,78.32953626,0.2540785942,16.95485072,0.7099760923
1061,479.735,1604671726.089,2020/11/06_15:08:46.089,1,3,5.810055882e-06,7.547111181e-06,1.275931721e-10,1.73174218e-11,1.357914389e-11,1.368692493e-09,4.4803414310000004e-08,3.719687613e-10,2.049444468e-11,9.373715995999998e-13,9.702779912999999e-09,6.385377227000001e-10,4.054145908e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07099352285,78.45677708,0.25375785170000004,16.99086671,0.7126759818999999
1062,480.186,1604671726.54,2020/11/06_15:08:46.540,1,3,5.811132268999999e-06,7.40384894e-06,1.544439993e-10,1.701432398e-11,1.408147817e-11,1.3714804849999999e-09,4.4812516360000004e-08,3.7618566600000004e-10,2.06011163e-11,1.666382201e-12,9.696377923000001e-09,6.376753015e-10,4.1404470130000005e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07245707414,78.42109344,0.3000489657,16.96848606,0.7219281661
1063,480.63699999999994,1604671726.9910002,2020/11/06_15:08:46.991,1,3,5.819615126e-06,7.352949978999999e-06,1.5454933169999997e-10,1.786534982e-11,1.376008769e-11,1.4790318970000002e-09,4.474149051e-08,3.6089392589999995e-10,1.991451795e-11,7.605674987000001e-13,9.694542945999999e-09,6.357386839e-10,4.1913673920000004e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07332633926,78.2734942,0.3016327667,16.96022512,0.6916128537999999
1064,481.088,1604671727.4420002,2020/11/06_15:08:47.442,1,3,5.8218734010000005e-06,7.429443031e-06,1.2625911429999998e-10,1.717834208e-11,1.4215937450000001e-11,1.527480142e-09,4.4616040639999996e-08,3.5432545789999997e-10,2.025707033e-11,1.1460788920000001e-12,9.684504754000001e-09,6.362103067000001e-10,4.025128147e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07056939905000001,78.22178725,0.25147758600000003,16.97907882,0.6836590331
1065,481.539,1604671727.893,2020/11/06_15:08:47.893,1,3,5.826486812999999e-06,7.364220437000001e-06,1.2669694459999999e-10,1.7323979060000002e-11,1.3674116529999999e-11,1.603772781e-09,4.463054637e-08,3.525322811e-10,2.09305611e-11,1.0866718769999999e-12,9.707583182e-09,6.359973659e-10,4.050465172e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07087347649,78.09280774,0.2520022544,16.98595443,0.6792987273000001
1066,481.99,1604671728.3439999,2020/11/06_15:08:48.344,1,3,5.8197920229999984e-06,7.3473083829999995e-06,1.270389349e-10,1.728078097e-11,1.401678339e-11,1.64044589e-09,4.46742483e-08,3.524807113e-10,2.033657964e-11,1.0534018320000002e-12,9.599865790999999e-09,6.348906956000001e-10,4.1086450209999996e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0719266042,78.20746155,0.2526484286,16.805680300000002,0.6790420887
1067,482.441,1604671728.795,2020/11/06_15:08:48.795,1,3,5.812655672e-06,7.369882042e-06,1.276470041e-10,1.832091423e-11,1.4182553570000001e-11,1.569802399e-09,4.4608775339999995e-08,3.569513018e-10,2.070472092e-11,4.2803843689999994e-13,9.699379966e-09,6.405628805e-10,4.152705957e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07272908742999999,78.12630019,0.2556432746,16.98716598,0.6870024803
1068,482.892,1604671729.246,2020/11/06_15:08:49.246,1,3,5.802838587e-06,7.336055205e-06,1.269905153e-10,1.748893391e-11,1.39310256e-11,1.6024787050000002e-09,4.46670434e-08,3.5619118769999997e-10,2.002398768e-11,1.0323164849999999e-12,9.682056045999999e-09,6.395697305e-10,4.074445989e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07127200601,78.13356206,0.2527298239,16.9362794,0.6842667131
1069,483.343,1604671729.697,2020/11/06_15:08:49.697,1,3,5.8153254939999996e-06,7.280041245e-06,1.270381439e-10,1.7558223970000002e-11,1.3926728690000001e-11,1.570492181e-09,4.469250925e-08,3.6430325419999997e-10,2.088295162e-11,1.309085219e-12,9.746383256e-09,6.353217397000001e-10,4.0395582709999997e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0705844797,78.09263538,0.2526578083,17.03016382,0.6996700636
1070,483.79400000000004,1604671730.1479998,2020/11/06_15:08:50.148,1,3,5.805586625e-06,7.4066942940000004e-06,1.2719340859999999e-10,1.782699682e-11,1.3694689480000002e-11,1.484076195e-09,4.4525098280000004e-08,3.5719505130000004e-10,2.084140846e-11,7.028876721e-13,9.737503248e-09,6.391321361e-10,4.138805271e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07265567505,78.16267885,0.2545796374,17.09393957,0.688907982
1071,484.245,1604671730.599,2020/11/06_15:08:50.599,1,3,5.815531949e-06,7.352949978999999e-06,1.263263244e-10,1.814809761e-11,1.4736311129999998e-11,1.423419826e-09,4.4739820739999996e-08,3.571734297e-10,2.06063118e-11,1.245396906e-12,9.716793592e-09,6.397276042e-10,4.110877957e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07199548672,78.35467759,0.2530239632,17.01741796,0.6896105285999999
1072,484.69599999999997,1604671731.05,2020/11/06_15:08:51.050,1,3,5.816315024000001e-06,7.44369072e-06,1.5527766569999999e-10,1.722328703e-11,1.364928916e-11,1.576412112e-09,4.493252348e-08,3.6589356539999996e-10,2.068827921e-11,8.915924639000001e-13,9.692437075e-09,6.382048778e-10,4.072312626e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07087962522999999,78.20618694,0.3002422458,16.86993044,0.6981641913
1073,485.147,1604671731.5010002,2020/11/06_15:08:51.501,1,3,5.811050869e-06,7.378351256e-06,1.2688895770000002e-10,1.735740197e-11,1.401123315e-11,1.458202559e-09,4.470337345e-08,3.6157396519999997e-10,2.0575719949999998e-11,1.504054476e-12,9.699474112999999e-09,6.360477145e-10,4.05127841e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07097603959,78.31770821,0.2527112259,16.99291406,0.6966858852
1074,485.598,1604671731.9520001,2020/11/06_15:08:51.952,1,3,5.812662947999999e-06,7.358587027000001e-06,1.2746048659999998e-10,1.8457990340000002e-11,1.418077808e-11,1.5643508710000002e-09,4.466690129e-08,3.548961125e-10,1.963028004e-11,7.057457917e-13,9.729395956e-09,6.387097517999999e-10,4.1160068410000004e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07198855617000001,78.1219725,0.2552099858,17.01661815,0.6810793734999999
1075,486.04900000000004,1604671732.4029999,2020/11/06_15:08:52.403,1,3,5.810337825e-06,7.3416877060000005e-06,1.26929911e-10,1.7143068210000002e-11,1.418697364e-11,1.595449217e-09,4.449056235e-08,3.530467307e-10,2.077603888e-11,1.3861430449999999e-12,9.658297273000001e-09,6.382748774e-10,4.0961394000000003e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07191632978,78.112526,0.2529503729,16.95716927,0.6836662584000001
1076,486.5,1604671732.8539999,2020/11/06_15:08:52.854,1,3,5.8159707810000005e-06,7.338867363e-06,1.2677847659999998e-10,1.8020559e-11,1.387893359e-11,1.67113734e-09,4.472878246e-08,3.535958748e-10,2.076115321e-11,9.454775287e-13,9.68646674e-09,6.352034454e-10,4.148331678e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07240043606,78.06471627,0.25271637210000003,16.90569777,0.6792346439
1077,486.95099999999996,1604671733.305,2020/11/06_15:08:53.305,1,3,5.811444225e-06,7.418055702000001e-06,1.27950206e-10,1.7639761180000002e-11,1.4105695780000001e-11,1.642182168e-09,4.462512493e-08,3.518575986e-10,1.986146664e-11,9.95535902e-13,9.713734704999999e-09,6.389700435e-10,4.063348963e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07104619469,78.0254254,0.2545588195,16.98411565,0.676341372
1078,487.402,1604671733.756,2020/11/06_15:08:53.756,1,3,5.8110963440000004e-06,7.40384894e-06,1.281165452e-10,1.803211226e-11,1.473482621e-11,1.578652653e-09,4.459062453e-08,3.5482924930000003e-10,2.081680488e-11,8.675411192e-13,9.734081984999999e-09,6.381283835e-10,4.207256765e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07365522169,78.06351069,0.25585820789999997,17.04117449,0.6849472431
1079,487.853,1604671734.207,2020/11/06_15:08:54.207,1,3,5.813192729e-06,7.409533282000001e-06,1.268241762e-10,1.726983487e-11,1.370425908e-11,1.542455386e-09,4.499081285e-08,3.6837732860000004e-10,2.046027583e-11,1.072445518e-12,9.693267522e-09,6.410803554999999e-10,4.098541992e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07133319216,78.30438983,0.2507888366,16.87067538,0.7024716869
1080,488.30400000000003,1604671734.658,2020/11/06_15:08:54.658,1,3,5.814943052e-06,7.350132364e-06,1.273572359e-10,1.800576875e-11,1.4239518419999998e-11,1.472183375e-09,4.466163617e-08,3.711610186e-10,2.020919196e-11,1.6572935519999999e-12,9.660933387000001e-09,6.401802977000001e-10,4.069206777e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07135422177,78.31492637,0.25489646109999997,16.94060836,0.7141495391
1081,488.755,1604671735.109,2020/11/06_15:08:55.109,1,3,5.812910331e-06,7.358587027000001e-06,1.273853384e-10,1.813047282e-11,1.3855646660000002e-11,1.3676706429999999e-09,4.4537859619999996e-08,3.5672126360000005e-10,1.987357501e-11,9.877902532e-13,9.718053029000001e-09,6.392353312999999e-10,4.1254624719999997e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07257895687,78.35512782,0.256004893,17.09689899,0.68865447
1082,489.20599999999996,1604671735.56,2020/11/06_15:08:55.560,1,3,5.8102700679999995e-06,7.307990472e-06,1.274434031e-10,1.770919175e-11,1.436660773e-11,1.4224207369999999e-09,4.47071038e-08,3.563971063e-10,2.056647734e-11,1.5142818640000001e-12,9.681855317e-09,6.367061878e-10,4.095422612e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07181545463,78.39632898,0.2545329402,16.97765792,0.6888740701999999
1083,489.657,1604671736.0110002,2020/11/06_15:08:56.011,1,3,5.809589766000001e-06,7.338867363e-06,1.523441095e-10,1.734427706e-11,1.3828350789999999e-11,1.471911926e-09,4.4608814419999996e-08,3.5653416329999997e-10,2.063563903e-11,1.0799590390000002e-12,9.715122928e-09,6.356874471e-10,4.144397325e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07266442878,78.21339905,0.2975175572,17.03369158,0.6874372754000001
1084,490.108,1604671736.4620001,2020/11/06_15:08:56.462,1,3,5.8137206910000005e-06,7.364220437000001e-06,1.264850863e-10,1.799521643e-11,1.4381941819999999e-11,1.544978812e-09,4.463978343e-08,3.556674955e-10,2.0348939550000003e-11,1.7826003259999999e-12,9.794870692e-09,6.367253946000001e-10,4.046646698e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07075362906,78.05046779,0.2526167098,17.1258501,0.6857091674
1085,490.559,1604671736.9129999,2020/11/06_15:08:56.913,1,3,5.81918539e-06,7.3755327320000005e-06,1.268066208e-10,1.805610349e-11,1.449766869e-11,1.540728767e-09,4.45869901e-08,3.530307435e-10,2.0473438920000002e-11,8.589967929999999e-13,9.674576695e-09,6.328844115e-10,4.0800002269999996e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07156676798,78.20947545,0.2541018725,16.97005263,0.6820958954999999
1086,491.01,1604671737.3639998,2020/11/06_15:08:57.364,1,3,5.824518212e-06,7.3473083829999995e-06,1.268328498e-10,1.731554136e-11,1.399278002e-11,1.626146995e-09,4.460160952e-08,3.534356974e-10,2.101976232e-11,1.4607510080000001e-12,9.648826627e-09,6.333098490000001e-10,4.092017003e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07168303902999999,78.13210242,0.252515929,16.90259877,0.683033853
1087,491.461,1604671737.815,2020/11/06_15:08:57.815,1,3,5.811740265999999e-06,7.358587027000001e-06,1.279061024e-10,1.770356257e-11,1.411830895e-11,1.566463181e-09,4.45251942e-08,3.515450153e-10,2.121021761e-11,1.244992607e-12,9.688818636e-09,6.341152603e-10,4.1086054700000004e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07209419771,78.12889744,0.2555030424,17.00108739,0.6810362924
1088,491.912,1604671738.266,2020/11/06_15:08:58.266,1,3,5.800245617000001e-06,7.352949978999999e-06,1.2725351329999998e-10,1.781908995e-11,1.3915539730000002e-11,1.612544986e-09,4.480166282e-08,3.5591629639999997e-10,2.002902531e-11,1.006918073e-12,9.688027269e-09,6.370143302e-10,4.142758012e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07227848051,78.16522481,0.2531074056,16.90265007,0.6819449532999999
1089,492.36300000000006,1604671738.717,2020/11/06_15:08:58.717,1,3,5.816005796000001e-06,7.412364539e-06,1.27478389e-10,1.838037708e-11,1.415882082e-11,1.5211040210000001e-09,4.463799286e-08,3.5865432850000004e-10,2.057648149e-11,1.0028831059999998e-12,9.678108093000001e-09,6.385807437999999e-10,4.137543086e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07251543507000001,78.23346864,0.2556350873,16.96205222,0.6912204692
1090,492.814,1604671739.168,2020/11/06_15:08:59.168,1,3,5.817800683999999e-06,7.440830813999999e-06,1.264191946e-10,1.759688402e-11,1.34597394e-11,1.4575682880000001e-09,4.455069202e-08,3.557803496e-10,2.0535686e-11,1.222676582e-12,9.679696156e-09,6.379086703e-10,4.127331116e-11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.07253383044,78.29350858,0.2530942522,17.01112462,0.6871417531999999
